"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jun 26 13:15:49 UTC 2026","Fri Jun 26 13:15:49 UTC 2026","115","","Video Catalog API — E2E","","com.devopsdays.qoe.api.e2e.VideoApiE2EIT","deleteVideo_disappearsFromList","[Regression] GET /videos does not return soft-deleted videos",""
"passed","Fri Jun 26 13:15:48 UTC 2026","Fri Jun 26 13:15:48 UTC 2026","391","","Video Catalog API — E2E","","com.devopsdays.qoe.api.e2e.VideoApiE2EIT","listVideos_filterByCategory","[Smoke] GET /videos?category=movie returns only movies",""
"passed","Fri Jun 26 13:15:49 UTC 2026","Fri Jun 26 13:15:49 UTC 2026","29","","Video Catalog API — E2E","","com.devopsdays.qoe.api.e2e.VideoApiE2EIT","getManifest_notFound","[Regression] GET /videos/{id}/manifest returns 404 for unknown id",""
"passed","Fri Jun 26 13:15:49 UTC 2026","Fri Jun 26 13:15:49 UTC 2026","69","","Video Catalog API — E2E","","com.devopsdays.qoe.api.e2e.VideoApiE2EIT","deleteVideo_success","[Smoke] DELETE /videos/{id} soft-deletes the video",""
"passed","Fri Jun 26 13:15:49 UTC 2026","Fri Jun 26 13:15:49 UTC 2026","34","","Video Catalog API — E2E","","com.devopsdays.qoe.api.e2e.VideoApiE2EIT","updateVideo_notFound","[Regression] PUT /videos/{id} returns 404 for unknown id",""
"passed","Fri Jun 26 13:15:49 UTC 2026","Fri Jun 26 13:15:49 UTC 2026","37","","Video Catalog API — E2E","","com.devopsdays.qoe.api.e2e.VideoApiE2EIT","createVideo_missingRequiredField_returns400","[Regression] POST /videos with missing videoId returns 400",""
"passed","Fri Jun 26 13:15:46 UTC 2026","Fri Jun 26 13:15:48 UTC 2026","2357","","Video Catalog API — E2E","","com.devopsdays.qoe.api.e2e.VideoApiE2EIT","listVideos_returnsNonEmptyCatalog","[BAT] GET /videos returns 200 with at least one video",""
"passed","Fri Jun 26 13:15:49 UTC 2026","Fri Jun 26 13:15:49 UTC 2026","123","","Video Catalog API — E2E","","com.devopsdays.qoe.api.e2e.VideoApiE2EIT","getVideo_returnsVideoDetails","[BAT] GET /videos/{id} returns 200 with correct fields",""
"passed","Fri Jun 26 13:15:49 UTC 2026","Fri Jun 26 13:15:49 UTC 2026","29","","Video Catalog API — E2E","","com.devopsdays.qoe.api.e2e.VideoApiE2EIT","getVideo_notFound","[BAT] GET /videos/{id} returns 404 for unknown id",""
"passed","Fri Jun 26 13:15:49 UTC 2026","Fri Jun 26 13:15:49 UTC 2026","18","","Video Catalog API — E2E","","com.devopsdays.qoe.api.e2e.VideoApiE2EIT","deleteVideo_notFound","[Regression] DELETE /videos/{id} returns 404 for unknown id",""
"passed","Fri Jun 26 13:15:49 UTC 2026","Fri Jun 26 13:15:49 UTC 2026","62","","Video Catalog API — E2E","","com.devopsdays.qoe.api.e2e.VideoApiE2EIT","createVideo_success","[BAT] POST /videos creates video and returns 201",""
"passed","Fri Jun 26 13:15:49 UTC 2026","Fri Jun 26 13:15:49 UTC 2026","81","","Video Catalog API — E2E","","com.devopsdays.qoe.api.e2e.VideoApiE2EIT","getManifest_returnsUrls","[Smoke] GET /videos/{id}/manifest returns hls and dash URLs",""
"passed","Fri Jun 26 13:15:49 UTC 2026","Fri Jun 26 13:15:49 UTC 2026","69","","Video Catalog API — E2E","","com.devopsdays.qoe.api.e2e.VideoApiE2EIT","createVideo_duplicateId_returns400","[Smoke] POST /videos with duplicate videoId returns 400",""
"passed","Fri Jun 26 13:15:49 UTC 2026","Fri Jun 26 13:15:49 UTC 2026","54","","Video Catalog API — E2E","","com.devopsdays.qoe.api.e2e.VideoApiE2EIT","searchVideos_blankQueryReturnsAll","[Regression] GET /videos/search?q= (blank) returns all active videos",""
"passed","Fri Jun 26 13:15:48 UTC 2026","Fri Jun 26 13:15:49 UTC 2026","37","","Video Catalog API — E2E","","com.devopsdays.qoe.api.e2e.VideoApiE2EIT","searchVideos_byDescriptionKeyword","[Regression] GET /videos/search?q=rabbits finds videos by description",""
"passed","Fri Jun 26 13:15:49 UTC 2026","Fri Jun 26 13:15:49 UTC 2026","144","","Video Catalog API — E2E","","com.devopsdays.qoe.api.e2e.VideoApiE2EIT","updateVideo_success","[Smoke] PUT /videos/{id} updates title, category and genre",""
"passed","Fri Jun 26 13:15:48 UTC 2026","Fri Jun 26 13:15:48 UTC 2026","92","","Video Catalog API — E2E","","com.devopsdays.qoe.api.e2e.VideoApiE2EIT","searchVideos_byTitleKeyword","[Smoke] GET /videos/search?q=bunny returns results containing 'bunny'",""
